linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
64,120.000 €,174,46.388229743613,16.437915072849,Međimurska,Čakovec,Centar,U stambenoj zgradi,Jednoetažni,4-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/stan-cakovec-174.27-m2-oglas-37329620
65,130.000 €,169,46.38650646956,16.436374021735,Međimurska,Čakovec,Centar,U kući,Dvoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/cakovec-strogi-centar-komotan-stan-prvom-katu-kod-crkve-oglas-32761117
66,102.000 €,49,46.385624222505,16.440923135569,Međimurska,Čakovec,Centar,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/stan-cakovec-49.90-m2-oglas-42238883
67,78.990 €,40,,,Međimurska,Čakovec,Centar,U stambenoj zgradi,Jednoetažni,1-sobni,1,,2.,https://www.njuskalo.hr/nekretnine/stan-cakovec-40-m2-2-spremista-parking-renoviran-namjesten-oglas-41181827
68,108.000 €,40,46.38717803921545,16.42913254632216,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,4.,https://www.njuskalo.hr/nekretnine/prodaje-se-dvosoban-stan-centru-cakovca-oglas-42065160
69,79.943 €,46,46.386751610681635,16.448241837145183,Međimurska,Čakovec,Sajmište,U stambenoj zgradi,Jednoetažni,2-sobni,1,1,Visoko prizemlje,https://www.njuskalo.hr/nekretnine/stan-cakovec-46.00-m2-oglas-42220708
70,175.000 €,97,,,Međimurska,Čakovec,Martane,U stambenoj zgradi,Dvoetažni,2-sobni,,,1.,https://www.njuskalo.hr/nekretnine/cakovec-martane-2.5-sobni-stan-velikom-terasom-oglas-40643903
71,179.900 €,89,46.388426201963,16.449347813168,Međimurska,Čakovec,Sajmište,U stambenoj zgradi,Jednoetažni,4-sobni,1,1,2.,https://www.njuskalo.hr/nekretnine/top-ponuda-stan-cakovec-89-m2-namjesten-parking-novija-zgrada-oglas-41295835
72,40.000 €,48,46.499921328762,16.285326814851,Međimurska,Štrigova,Štrigova,U stambenoj zgradi,Jednoetažni,2-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/prodaja-stana-strigova-48.00-m2-oglas-42203169
73,265.125 €,101,46.39495298046883,16.439191852962352,Međimurska,Čakovec,Vojni Vrtovi,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/novogradnja-urbana-vila-zavnoh-a-s4-oglas-42196708
74,221.250 €,83,46.39537477548658,16.43885094422941,Međimurska,Čakovec,Vojni Vrtovi,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/novogradnja-urbana-vila-zavnoh-a-s3-oglas-42196679
75,210.000 €,80,46.394952980469,16.439191852962,Međimurska,Čakovec,Vojni Vrtovi,U stambenoj zgradi,Jednoetažni,4-sobni,2,2,Prizemlje,https://www.njuskalo.hr/nekretnine/novogradnja-urbana-vila-zavnoh-a-s2-oglas-42196652
76,148.000 €,140,46.38978920940246,16.43725511703643,Međimurska,Čakovec,Centar,U kući,Dvoetažni,4-sobni,2,2,1.,https://www.njuskalo.hr/nekretnine/cakovec-cetverosoban-stan-140m-oglas-40855058
77,157.065 €,77,46.4090364665,16.449873679509,Međimurska,Čakovec - Okolica,Mihovljan,U stambenoj zgradi,Jednoetažni,3-sobni,1,2,1.,https://www.njuskalo.hr/nekretnine/novogradnja-mihovljan-trosoban-stan-prizemlje-17-oglas-38626103
78,175.000 €,127,46.453014846088,16.436007741586,Međimurska,Čakovec - Okolica,Žiškovec,U kući,Dvoetažni,4-sobni,2,2,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-ziskovec-novogradnja-urbana-vila-127.00-m2-oglas-35942769
79,95.000 €,66,,,Međimurska,Čakovec,Centar,U stambenoj zgradi,Dvoetažni,3-sobni,2,1,1.,https://www.njuskalo.hr/nekretnine/top-lokacija-cakovec-stan-66m2-centar-2-parkirna-mjesta-oglas-39230566
80,127.855 €,50,46.394382623227,16.423033175218,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/cakovec-top-lokacia-2-sobni-stan-49.18-m2-novogradnja-galerija-sjever-oglas-42183519
81,191.625 €,78,46.394382623227,16.423033175218,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,Prizemlje,https://www.njuskalo.hr/nekretnine/cakovec-top-lokacia-3-sobni-stan-76.65-m2-novogradnja-galerija-sjever-oglas-42183415
82,113.100 €,43,46.391585358334,16.426170301403,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,1-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179216
83,185.965 €,71,46.391516628402,16.426147162281,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179202
84,185.965 €,71,46.391760817842,16.424172078851,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179200
85,113.425 €,43,46.391129428909,16.423536738004,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,1-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179188
86,258.570 €,99,46.39343375849,16.42517749781,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,4-sobni,2,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179187
87,167.765 €,64,46.392642632524,16.424842130587,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42179186
88,138.975 €,111,,,Međimurska,Štrigova,Štrigova,U stambenoj zgradi,Dvoetažni,4-sobni,2,2,1.,https://www.njuskalo.hr/nekretnine/stan-novogradnja-strigova-111.18m2-oglas-38470967
89,128.150 €,102,,,Međimurska,Štrigova,Štrigova,U stambenoj zgradi,Dvoetažni,4-sobni,2,1,1.,https://www.njuskalo.hr/nekretnine/stan-novogradnja-strigova-102.52m2-oglas-38470968
90,2.600 €,81,46.392334978282,16.42635557659,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-galerija-sjever-pretprodaja-trosoban-stan-81.05-oglas-42153430
91,2.600 €,95,46.392910897426,16.426992310508,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,4-sobni,2,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-galerija-sjever-pretprodaja-trosoban-stan-95-oglas-42153429
92,155.285 €,59,46.39080123345,16.423697248586,Međimurska,Čakovec,Globetka,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/novogradnja-cakovec-kod-galerije-sjever-oglas-42145434
93,175.980 €,125,46.45459456515,16.430766792203,Međimurska,Čakovec - Okolica,Žiškovec,U stambenoj zgradi,Dvoetažni,4-sobni,1,1,,https://www.njuskalo.hr/nekretnine/posljednja-kuca-nizu-ziskovec-oglas-42145398
