linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
56,1,139,46.166549039656,15.75713799006,Krapinsko-zagorska,Pregrada,Vrhi Pregradski,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,2.,https://www.njuskalo.hr/nekretnine/vrhovi-pregrade-resonant-living-oglas-38890394
57,1,103,46.166653123566,15.757221789131,Krapinsko-zagorska,Pregrada,Pregrada,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/stan-pregrada-72.00-m2-novogradnja-oglas-38977693
58,150.640,74,46.092488214961,15.843183766707,Krapinsko-zagorska,Krapinske Toplice,Krapinske Toplice,U stambenoj zgradi,Jednoetažni,3-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/stan-krapinske-toplice-71.00-m2-novogradnja-oglas-40908324
59,1.900,60,46.021957797344,15.914960384965,Krapinsko-zagorska,Zabok,Lug Zabočki,U stambenoj zgradi,Jednoetažni,3-sobni,,,,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-60.00-m2-novogradnja-potkrovlje-oglas-41966301
60,2.000,60,46.021957797344,15.914960384965,Krapinsko-zagorska,Zabok,Lug Zabočki,U stambenoj zgradi,Jednoetažni,3-sobni,,,,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-60.00-m2-novogradnja-kat-oglas-41966217
61,2.000,55,46.021957797344,15.914960384965,Krapinsko-zagorska,Zabok,Lug Zabočki,U stambenoj zgradi,Jednoetažni,3-sobni,,,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-lug-zabocki-55.00-m2-novogradnja-prizemlje-oglas-41966157
62,70.000,40,45.9775722280279,15.92999339103699,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,U stambenoj zgradi,Jednoetažni,1-sobni,1,,5.,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-40.12-m2-oglas-41095902
63,152.000,89,45.996372,15.915971,Krapinsko-zagorska,Oroslavje,Oroslavje,U stambenoj zgradi,Jednoetažni,4-sobni,1,1,6.,https://www.njuskalo.hr/nekretnine/stan-oroslavje-89.00-m2-oglas-38595001
64,85.000,55,46.081780948565765,15.911255596761295,Krapinsko-zagorska,Sveti Križ Začretje,Sveti Križ Začretje,U stambenoj zgradi,Jednoetažni,2-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/sveti-kriz-zacretje-dvosoban-stan-1-katu-55.00-m2-oglas-39887204
65,155.000,87,45.977183,15.948276,Krapinsko-zagorska,Donja Stubica,Donja Stubica,U stambenoj zgradi,Jednoetažni,3-sobni,,,2.,https://www.njuskalo.hr/nekretnine/prodaja-stan-donja-stubica-toplicka-3s-87m2-oglas-41926571
