linenum,url
1,https://www.njuskalo.hr/nekretnine/ogulin-centar-stan-2-sb-db-okucnicom-oglas-40977661
2,https://www.njuskalo.hr/nekretnine/novoureden-stan-dobra-lokacija-oglas-42324492
3,https://www.njuskalo.hr/nekretnine/novoureden-stan-blizina-sadrzaja-oglas-42324491
4,https://www.njuskalo.hr/nekretnine/karlovac-adaptirani-stan-2s-db-oglas-41971280
5,https://www.njuskalo.hr/nekretnine/karlovac-adaptirani-stan-2s-db-oglas-41971276
6,https://www.njuskalo.hr/nekretnine/zamjena-stana-ogulin-zagreb-oglas-41220683
7,https://www.njuskalo.hr/nekretnine/stan-karlovac-1s-db-oglas-42283323
8,https://www.njuskalo.hr/nekretnine/stan-korzo-centar-133-kvadrata-oglas-38871322
9,https://www.njuskalo.hr/nekretnine/stan-karlovac-62.00-m2-oglas-42293472
10,https://www.njuskalo.hr/nekretnine/stan-svarca-karlovac-oglas-41684705
11,https://www.njuskalo.hr/nekretnine/stan-strogom-centru-karlovca-oglas-40534021
12,https://www.njuskalo.hr/nekretnine/prodaja-stan-banija-matka-laginje-1.5s-42m2-oglas-42290384
13,https://www.njuskalo.hr/nekretnine/stan-karlovac-50.00-m2-oglas-42279913
14,https://www.njuskalo.hr/nekretnine/stan-karlovac-101.00-m2-oglas-41065768
15,https://www.njuskalo.hr/nekretnine/stan-karlovac-54.10-m2-p-filipca-oglas-41610612
16,https://www.njuskalo.hr/nekretnine/stan-177m2-bukovac-4-sobni-oglas-39877002
17,https://www.njuskalo.hr/nekretnine/karlovac-centar-predivan-salonski-stan-260m2-top-lokaciji-oglas-42267065
18,https://www.njuskalo.hr/nekretnine/stan-centru-ogulina-oglas-41386664
19,https://www.njuskalo.hr/nekretnine/stan-s1-karlovac-grabrik-4-77.47-m2-novogradnja-oglas-40911496
20,https://www.njuskalo.hr/nekretnine/stan-s8-karlovac-grabrik-4-110.38-m2-novogradnja-oglas-40949493
21,https://www.njuskalo.hr/nekretnine/stan-s4-karlovac-grabrik-4-79.46-m2-novogradnja-oglas-40918786
22,https://www.njuskalo.hr/nekretnine/stan-s9-karlovac-grabrik4-79.26-m2-novogradnja-oglas-40949524
23,https://www.njuskalo.hr/nekretnine/stan-s7-karlovac-87.56-m2-novogradnja-oglas-40937973
24,https://www.njuskalo.hr/nekretnine/stan-s10-karlovac-grabrik-4-77.36-m2-novogradnja-oglas-40968041
25,https://www.njuskalo.hr/nekretnine/stan-s3-karlovac-grabrik-4-77.00-m2-novogradnja-oglas-40918702
26,https://www.njuskalo.hr/nekretnine/stan-s6-karlovac-grabrik-4-81.80-m2-novogradnja-oglas-40929188
