linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
1744,252000.0,84.0,43.68484711191754,15.921632108742573,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,2,1,1,1,https://www.njuskalo.hr/nekretnine/stanovi-novogradnja-brodarica-oglas-41810801
650,252000.0,140.0,43.761685178938,15.774847402485,Šibensko-kninska,Vodice,Vodice,0,1,4,2,2,0,https://www.njuskalo.hr/nekretnine/vodice-stan-106.58m2-studio-apartman-34.28m2-okucnica-213.90m2-oglas-39223812
1682,252780.0,84.0,43.68484711191754,15.921632108742573,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,2,1,1,0,https://www.njuskalo.hr/nekretnine/dvosoban-stan-novogradnja-s1-prizemlju-brodarica-84.26-m2-oglas-40984512
258,252780.0,84.0,43.686450265737,15.924691431146,Šibensko-kninska,Šibenik - Okolica,Brodarica,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/apartman-dvoristem-brodarici-novogradnja-oglas-40603782
123,253160.0,63.0,43.653663344939,15.962788790639,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,1,https://www.njuskalo.hr/nekretnine/zaboric-novogradnja-apartman-pogledom-more-63.30-m2-oglas-40111638
1030,253160.0,63.0,43.659901558321,15.941209749023,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/zaboric-novogradnja-luksuzan-apartman-3-63-m2-150m-mora-oglas-39933229
639,253160.0,63.0,43.66316,15.94229,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/zaboric-atraktivna-novogradnja-pogledom-more-oglas-41986182
1849,253160.0,63.0,43.65422702046,15.965696914639,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/prodaje-se-apartman-blizini-plaze-prvi-kat-zaboric-sibenik-oglas-39979348
958,253200.0,63.0,43.65405304,15.965849195,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/zaboric-moderan-stan-prvi-kat-novogradnji-63-m2-oglas-42022545
161,253200.0,63.0,43.653305543863,15.965202694603,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/apartman-prvom-katu-blizu-mora-zaboric-oglas-40589771
1982,254000.0,78.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,2,3,1,2,0,https://www.njuskalo.hr/nekretnine/stan-prodaja-vodice-78.41m2-oglas-40657816
