linenum,price,lat,lng,location,flatBuildingtype,flatFloorCount,numberOfRooms,buildingFloorPosition,livingArea,url,bathrooms with toilet,toilets
6792,186.000 €,45.335420012207,14.305330459197,Opatija,U stambenoj zgradi,Jednoetažni,2-sobni,3.,43,https://www.njuskalo.hr/nekretnine/stan-prelijepim-pogledom-kvarner-oglas-42145764,,
6793,79.000 €,45.325268262567,14.709485635491,Fužine,U stambenoj zgradi,Jednoetažni,2-sobni,Visoko prizemlje,37,https://www.njuskalo.hr/nekretnine/stan-centru-podrum-parking-oglas-42145763,,
6794,310.000 €,45.33495612661,14.305296315345,Opatija,U stambenoj zgradi,Jednoetažni,3-sobni,,90,https://www.njuskalo.hr/nekretnine/prostran-stan-velikom-terasom-vrtom-oglas-42145762,,
6795,79.000 €,45.354036278757,14.310717550726,Opatija - Okolica,U stambenoj zgradi,Jednoetažni,Garsonijera,,25,https://www.njuskalo.hr/nekretnine/garsonijera-kvalitena-zgrada-namjesteno-oglas-42145759,,
6796,360.000 €,45.216857738264,14.57268992921,Omišalj,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,76,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-novogradnja-omisalj-oglas-42145737,2,
6797,141.000 €,45.34300417998,14.386784350751,Rijeka,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,41,https://www.njuskalo.hr/nekretnine/prodaja-stana-manjoj-zgradi-donjem-zametu-2kl-41.09-m2-oglas-42145719,1,
6798,166.000 €,45.331298097422,14.458915100061,Rijeka,U stambenoj zgradi,Jednoetažni,2-sobni,Visoko prizemlje,53,https://www.njuskalo.hr/nekretnine/prodaja-stana-trsatu-1s-db-53.60-m2-oglas-42145718,1,
6799,183.000 €,45.174960095189,14.553220658435,Omišalj,U kući,Jednoetažni,2-sobni,Prizemlje,43,https://www.njuskalo.hr/nekretnine/njivice-novouredeni-apartman-prizemlju-400m-mora-oglas-42145685,1,
6800,198.000 €,45.172724966937,14.553375239943,Omišalj,U kući,Jednoetažni,3-sobni,Prizemlje,55,https://www.njuskalo.hr/nekretnine/otok-krk-njivice-prodaja-apartmana-mirnoj-lokaciji-oglas-42145684,1,
6801,177.500 €,45.38867719293,14.464962390916,Jelenje,U stambenoj zgradi,Jednoetažni,3-sobni,1.,77,https://www.njuskalo.hr/nekretnine/drazice-stan-77.02m2-2s-db-balkon-parking-oglas-42145652,1,
6802,750.000 €,45.204947281735,14.667934859886,Crikvenica,U kući,Višeetažni,5+ sobni,Prizemlje,232,https://www.njuskalo.hr/nekretnine/dramalj-vrhunska-novogradnja-prekrasnim-pogledom-more-oglas-42145631,4,
6803,170.000 €,,,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,2.,49,https://www.njuskalo.hr/nekretnine/centar-stan-investiciju-odlicnoj-lokaciji-oglas-42145629,,
6804,675.000 €,45.314380312261,14.282410028667,Opatija - Okolica,U kući,Jednoetažni,4-sobni,2.,173,https://www.njuskalo.hr/nekretnine/icici-elegantan-stan-predivnim-pogledom-more-oglas-42145418,2,
6805,208.000 €,45.324633724268,14.464444680464,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,,67,https://www.njuskalo.hr/nekretnine/rijeka-krimeja-2s-db-panoramskim-pogledom-oglas-42145358,1,
6806,252.000 €,45.356421507383,14.368376523306,Rijeka,U stambenoj zgradi,Jednoetažni,3-sobni,,75,https://www.njuskalo.hr/nekretnine/stan-srdoci-2s-db-oglas-42145235,,
6807,140.000 €,45.37273044581,14.351332117912,Kastav,U stambenoj zgradi,Jednoetažni,2-sobni,,39,https://www.njuskalo.hr/nekretnine/stan-kastav-1s-db-terasa-oglas-42145233,,
6808,70.000 €,45.3747493,15.078054,Vrbovsko,U stambenoj zgradi,Jednoetažni,1-sobni,2.,39,https://www.njuskalo.hr/nekretnine/gorski-kotar-vrbovsko-stan-oglas-28570523,1,
6809,78.000 €,45.325367016821,14.706079008842,Fužine,U stambenoj zgradi,Jednoetažni,2-sobni,Visoko prizemlje,37,https://www.njuskalo.hr/nekretnine/gorski-kotar-stan-fuzine-oglas-41508770,1,
6810,85.000 €,45.3517095,14.7534675,Lokve,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,60,https://www.njuskalo.hr/nekretnine/lokve-gorski-kotar-stan-novogradnji-oglas-28570724,1,
6811,199.000 €,,,Kostrena,U stambenoj zgradi,Jednoetažni,2-sobni,,47,https://www.njuskalo.hr/nekretnine/kostrena-stan-pogledom-more-novogradnja-oglas-41791722,,
