linenum,url
1,https://www.njuskalo.hr/nekretnine/stan-rogoznica-100.00-m2-oglas-41627500
2,https://www.njuskalo.hr/nekretnine/vodice-stan-106.58m2-studio-apartman-34.28m2-okucnica-213.90m2-oglas-39223812
3,https://www.njuskalo.hr/nekretnine/sibenik-povjesnoj-jezgri-stan-66.37-m2-2s-2-katu-oglas-41639028
4,https://www.njuskalo.hr/nekretnine/sibenik-povjesna-jezgra-stan-36.60m2-1s-1-katu-oglas-41631709
5,https://www.njuskalo.hr/nekretnine/extra-top-ponuda-stan-blizina-sibenika-novogradnja-prizemlje-oglas-42164884
6,https://www.njuskalo.hr/nekretnine/vodice-400-m-mora-luksuzni-stan-prizemlje-vrt-s2-oglas-42085039
7,https://www.njuskalo.hr/nekretnine/primosten-penthouse-pogledom-oglas-42025816
8,https://www.njuskalo.hr/nekretnine/primosten-stan-prvom-katu-oglas-40625574
9,https://www.njuskalo.hr/nekretnine/luksuzni-penthouse-primostenu-164.15-m2-oglas-40199075
10,https://www.njuskalo.hr/nekretnine/luksuzni-apartman-pogledom-more-primosten-oglas-39696781
11,https://www.njuskalo.hr/nekretnine/apartman-bazenom-pogledom-more-primostenu-oglas-39689331
12,https://www.njuskalo.hr/nekretnine/vodice-dvosoban-stan-prizemlju-zgrade-oglas-41616110
13,https://www.njuskalo.hr/nekretnine/vodice-dvosoban-stan-drugom-katu-oglas-41616109
14,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-centra-oglas-41616108
15,https://www.njuskalo.hr/nekretnine/vodice-stan-prizemlju-blizini-centra-s2-oglas-37790280
16,https://www.njuskalo.hr/nekretnine/vodice-stan-prvom-katu-blizini-centra-s4-oglas-37790278
17,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s11-oglas-40296931
18,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s6-oglas-40273309
19,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s10-oglas-40296932
20,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s8-oglas-40289081
21,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s9-oglas-40289080
22,https://www.njuskalo.hr/nekretnine/vodice-stan-blizini-plaze-s7-oglas-40273308
23,https://www.njuskalo.hr/nekretnine/luksuzni-stan-elitnom-resortu-jadranskoj-obali-ekskluzivna-ponu-oglas-41871646
24,https://www.njuskalo.hr/nekretnine/luksuzni-stan-elitnom-resortu-jadranskoj-obali-ekskluzivna-ponu-oglas-41871640
25,https://www.njuskalo.hr/nekretnine/luksuzni-apartma-vodicama-novogradnja-prodaja-oglas-40711032
26,https://www.njuskalo.hr/nekretnine/stan-vodice-prodaje-se-moderna-kuca-nizu-oglas-42270374
27,https://www.njuskalo.hr/nekretnine/sibenik-vodice-72.09m2-novogradnja-300-metara-mora-oglas-42111107
28,https://www.njuskalo.hr/nekretnine/sibenik-vodice-atraktivna-novogradnja-oglas-42111106
29,https://www.njuskalo.hr/nekretnine/namjesteni-stan-blizini-mora-vodice-oglas-40117803
30,https://www.njuskalo.hr/nekretnine/prestizna-lokacija-stan-staroj-jezgri-sibenika-oglas-41395665
31,https://www.njuskalo.hr/nekretnine/stan-vodice-prodaje-se-moderna-kuca-nizu-oglas-42270255
32,https://www.njuskalo.hr/nekretnine/dvosoban-stan-63-m2-samom-centru-sibenika-oglas-41994646
33,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-trosoban-stan-96.12-m2-garaza-loda-oglas-41942636
34,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvosoban-81.50-m2-garaza-oglas-41942647
35,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-trosoban-stan-92.81-m2-garaza-dvoriste-oglas-41942646
36,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvosoban-stan-81.56-m2-garaza-oglas-41942645
37,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvosoban-stan-81.50-garaza-loda-oglas-41942641
38,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-trosoban-stan-92.82-m2-garaza-loda-oglas-41942639
39,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-trosoban-stan-108.22-m2-garaza-dvoriste-oglas-41942643
40,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-trosoban-stan-96.48-m2-garaza-dvoriste-oglas-41942642
